date,LAT,LON
2021/4/5 22:00,48.95026,-125.55731
2021/4/5 23:00,48.95025,-125.55729
2021/4/6 0:00,48.95027011,-125.5572897
2021/4/6 1:00,48.95026036,-125.5573111
2021/4/6 2:00,48.95026762,-125.5572915
2021/4/6 3:00,48.95029105,-125.5573704
2021/4/6 4:00,48.95026015,-125.5573202
2021/4/6 5:00,48.95026998,-125.55731
2021/4/6 6:00,48.95025996,-125.5573204
2021/4/6 7:00,48.95025056,-125.5573196
2021/4/6 8:00,48.95027001,-125.55731
2021/4/6 9:00,48.95025995,-125.5573201
2021/4/6 10:00,48.95024937,-125.557291
2021/4/6 11:00,48.950264,-125.5573294
2021/4/6 12:00,48.95027076,-125.5573112
2021/4/6 13:00,48.95027021,-125.5573017
2021/4/6 14:00,48.95026961,-125.5573004
2021/4/6 15:00,48.95028186,-125.5573639
2021/4/6 16:00,48.95027987,-125.5573581
2021/4/6 17:00,48.95026214,-125.5573137
2021/4/6 18:00,48.95026912,-125.5573293
2021/4/6 19:00,48.95025122,-125.5573092
2021/4/6 20:00,48.95027077,-125.5573098
2021/4/6 21:00,48.9502604,-125.5572896
2021/4/6 22:00,48.95025181,-125.5573174
2021/4/6 23:00,48.95025969,-125.5572896
2021/4/7 0:00,48.95025992,-125.5572996
2021/4/7 1:00,48.950251,-125.5573175
2021/4/7 2:00,48.95026972,-125.5572891
2021/4/7 3:00,48.95026974,-125.5572877
2021/4/7 4:00,48.9502507,-125.5572883
2021/4/7 5:00,48.95026605,-125.5573118
2021/4/7 6:00,48.95025872,-125.5572857
2021/4/7 7:00,48.95026002,-125.5572901
2021/4/7 8:00,48.95028026,-125.5573132
2021/4/7 9:00,48.95028178,-125.5572716
2021/4/7 10:00,48.95026864,-125.5573566
2021/4/7 11:00,48.9502799,-125.5573187
2021/4/7 12:00,48.95028122,-125.5573509
2021/4/7 13:00,48.95029052,-125.5573746
2021/4/7 14:00,48.95029074,-125.5573696
2021/4/7 15:00,48.95026,-125.5573
2021/4/7 16:00,48.95025996,-125.5572898
2021/4/7 17:00,48.95029138,-125.5573504
2021/4/7 18:00,48.95022744,-125.5573143
2021/4/7 19:00,48.95027844,-125.5573516
2021/4/7 20:00,48.95026991,-125.5573189
2021/4/7 21:00,48.95026721,-125.557346
2021/4/7 22:00,48.95025071,-125.5572917
2021/4/7 23:00,48.95028987,-125.5573526
2021/4/8 0:00,48.950271,-125.5573685
2021/4/8 1:00,48.95027009,-125.5573597
2021/4/8 2:00,48.95028091,-125.557369
2021/4/8 3:00,48.95027965,-125.5573684
2021/4/8 4:00,48.95028358,-125.5573677
2021/4/8 5:00,48.95027973,-125.5573417
2021/4/8 6:00,48.95027814,-125.5573552
2021/4/8 7:00,48.95027434,-125.5573544
2021/4/8 8:00,48.95028125,-125.5573612
2021/4/8 9:00,48.95030256,-125.5573519
2021/4/8 10:00,48.95028086,-125.5573594
2021/4/8 11:00,48.9502811,-125.5573573
2021/4/8 12:00,48.95028006,-125.5573496
2021/4/8 13:00,48.95026931,-125.5573507
2021/4/8 14:00,48.95028104,-125.5573589
2021/4/8 15:00,48.95028004,-125.5573512
2021/4/8 16:00,48.95025629,-125.557305
2021/4/8 17:00,48.95025664,-125.5572809
2021/4/8 18:00,48.95028953,-125.5573601
2021/4/8 19:00,48.95026978,-125.55735
2021/4/8 20:00,48.95028075,-125.5573601
2021/4/8 21:00,48.95027,-125.5573617
2021/4/8 22:00,48.95027108,-125.5573597
2021/4/8 23:00,48.9502801,-125.5573497
